lodging_id,street,housenumber,city,state,postcode,full_address
node:4283994689,,,,,,
node:4286584996,Avenida 9A Norte,14N-61,,,,
node:4288853122,,,,,,
node:4289374898,,,,,,
node:4289581890,,,,,,
node:4289816573,,,,,,
node:4290994790,,,,,,
node:4291931389,23a,23a-06,,,,
node:4293129991,,,,,,
node:4293417697,,,,,,
node:4293417699,,,,,,
node:4293905491,,,,,,
node:4295458791,Calle 38,,,,,
node:4295495690,,,,,,
node:4296825892,Calle 10C,,,,,
node:4298970389,Carrera 1,,,,,
node:4301059372,,,,,,
node:4301059381,,,,,,
node:4301059409,,,,,,
node:4301059552,,,,,,
node:4301059696,,,,,,
node:4301059697,,,,,,
node:4301424913,,,,,,
node:4301425712,,,,,,
node:4303506492,,,,,,
node:4304893847,,,,,,
node:4305971440,Calle 16,Carrera 3,634020338,,,
node:4305985090,,,,,,
node:4307630837,,,,,,
node:4307942874,,,,,,
node:4307972039,,,,,,
node:4307986390,,,,,,
node:4308294571,,,,,,
node:4309111894,Del Pozo,27-12,,,,
node:4309156487,,,,,,
node:4309852491,,,,,,
node:4310053783,,,,,,
node:4312085192,,,,,,
node:4314291870,,,,,,
node:4314435696,,,,,,
node:4315393992,,,,,,
node:4315627589,Carrera 10,,,,,
node:4316015389,Calle 30,,,,,
node:4317666557,,,,,,
node:4317704593,,,,,,
node:4317706090,,,,,,
node:4317706091,,,,,,
node:4318292992,,,,,,
node:4318292993,,,,,,
node:4319667690,,,,,,
node:4320295241,,,,,,
node:4320469797,,,,,,
node:4325335291,,,,,,
node:4325615249,,,,,,
node:4326346655,,,,,,
node:4326346656,,,,,,
node:4326346657,,,,,,
node:4326349855,Calle 8,37A,Medellin,,,
node:4326349856,,,,,,
node:4326979818,Carrera 39,8-72,Medellin,,,
node:4326979819,Carrera 39,,Medellin,,,
node:4327466189,Del Guerrero,,,,,
node:4330146062,,,,,,
node:4330146065,,,,,,
node:4331347401,Troncal del Caribe,km 34,,,,
node:4331571318,,,,,,
node:4331592491,"Km 4 Via al valle - La Tebaida, Quindio, Colombia",,,,,
node:4332700616,,,,,,
node:4332700673,,,,,,
node:4332704152,,,,,,
node:4332704154,,,,,,
node:4332704155,,,,,,
node:4332950383,Panamericana,km 6,,,,
node:4334474990,Carrera 117,,,,,
node:4336191390,,,,,,
node:4341596093,Calle 10A,72-63,,,,
node:4341599794,,,,,,
node:4341624601,,,,,,
node:4343203489,Calle 10Sur,43A-7,,,,
node:4343464590,,,,,,
node:4345163765,,,,,,
node:4346644415,,,,,,
node:4346654206,,,,,,
node:4347834038,,,,,,
node:4348674494,,,,,,
node:4348732389,,,,,,
node:4349043993,,,,,,
node:4351347199,,,,,,
node:4352120612,Carrera 36B,11-12,,,,
node:4352140090,Calle 13,,,,,
node:4352994892,troncal,,,,,
node:4353257589,,,,,,
node:4355795792,Calle 22,13-99,,,,
node:4355976489,Calle 22,13-99,,,,
node:4358156139,,,,,,
node:4358189891,Ruta del Cable 1 - Zapatoca - Minas - Raspaculos - Villanueva - San Gil,,,,,
node:4359599493,,,,,,
node:4360303289,,,,,,
node:4360652295,Calle 11A,,,,,
node:4361363993,Carrera 43,,,,,
node:4361574100,,,,,,
node:4361699390,,,,,,
node:4362166990,Calle 12,01,,,,
node:4362166991,Calle 12,8-71,,,,
node:4362221189,carrera 35 No 7 94,201,,,,
node:4364803198,vía a piedras Blancas a Santa Elena,,,,,
node:4364947190,via santa elena-piedras blancas,,,,,
node:4365633590,,,,,500008,
node:4366348591,Calle 37,,,,,
node:4366493941,,,,,,
node:4366493952,,,,,,
node:4366561256,Calle 7,,Circasia,,631001,
node:4367158791,,,,,,
node:4368643287,,,,,,
node:4368647594,,,,,,
node:4368647676,,,,,,
node:4369470001,,,,,,
node:4370176510,,,,,,
node:4370224916,,,,,,
node:4370226513,,,,,,
node:4370229499,,,,,,
node:4371590890,Km 8 Vereda Nápoles,,,,,
node:4375581643,,,,,,
node:4375668157,,,,,,
node:4379703689,Finca la Victoria,,Minca,,,
node:4380863190,"Finca la Victoria, Minca",,,,,
node:4384420792,Carrera 13A,,,,,
node:4384766190,,,,,,
node:4386404090,,,,,,
node:4386510641,Calle 12,,Cúcuta,,,
node:4386522295,,,,,,
node:4386522298,,,,,,
node:4386530590,,,,,,
node:4386603129,,,,,,
node:4388875489,calle 15,carrera 2 # 5,,,,
node:4390693689,,,,,,
node:4390849391,,,,,,
node:4391187193,,,,,,
node:4392092790,,,,,,
node:4392792395,Calle 10,10-79,,,,
node:4392813868,,,,,,
node:4392891289,,,,,,
node:4393450390,,,,,,
node:4393594889,,,,,,
node:4395081015,,,,,,
node:4395482592,,,,,,
node:4396059889,carrera 87,85-39,,,,
node:4396508291,,,,,,
node:4396508292,Carrera 3 A,6-10,,,,
node:4396518891,,,,,,
node:4396541590,Carrera 10,13-29,,,,
node:4396541591,,,,,,
node:4397635966,,,,,,
node:4397713191,Avenida 7,24-57,,,,
node:4397729689,Autopista Internacional,,,,,
node:4397729693,,,,,,
node:4398296005,,,,,,
node:4398302635,,,,,,
node:4399050789,,,,,,
node:4399926790,Carrera 15,26c-21,,,,
node:4400562591,,,,,,
node:4401745493,Carrera 3,5-56,Salento,,,
node:4401746090,Carrera 5,10-11,,,,
node:4401960489,25,,,,,
node:4401970990,5,8-43,,,,
node:4403668789,,,,,,
node:4404104095,carra 2b #20-04,,,,86084,
node:4405500092,,,,,,
node:4407130891,,,,,,
node:4407131790,,,,,,
node:4407131791,,,,,,
node:4407132190,,,,,,
node:4407147689,,,,,,
node:4407530916,,,,,,
node:4409655695,,,,,,
node:4409695094,,,,,,
node:4412506990,Calle 17,11-18,,,,
node:4413398891,,,,,,
node:4413763594,Calle 35 # 11-55,,,,,
node:4413792691,,,,,,
node:4415285800,Carrera 1,12B-81,Candelaria,,,
node:4415778990,,,,,,
node:4416162901,,,,,,
node:4417864892,,,,,,
node:4419700689,,,,,,
node:4421073889,,,,,,
node:4421215097,,,,,,
node:4422877989,calle 3,18A-87,,,,
node:4423611595,Calle 5,3-18,,,,
node:4424086290,Calle 65A,23B-110,Manizales,,170004,CL 65A 23B-110
node:4424245090,Calle 16A,(57)95-5707474,,,,
node:4425966089,,,,,,
node:4426207819,Calle 10,10 - 51,San Gil,,,
node:4426377090,,,,,,
node:4426844789,,,,,,
node:4427748691,,,,,,
node:4428192291,,,,,,
node:4429186752,,,,,,
node:4430009891,,,,,,
node:4430019193,,,,,,
node:4430023689,,,,,,
node:4430079396,,,,,,
node:4431755096,,,,,,
node:4432675590,,,,,,
node:4433563794,,,,,,
node:4434404791,Calle 12B,0-57,,,,
node:4434822191,,,,,,
node:4435219624,,,,,,
node:4436014396,,,,,,
node:4436089589,,,,,,
node:4436105090,,,,,,
node:4436105690,,,,,,
node:4436860691,,,,,,
node:4437055261,,,,,,
node:4437055314,,,,,,
node:4438000394,,,,,,
node:4438021365,,,,,,
node:4441423090,Calle 32,28-29,,,,
node:4441426289,,,,,,
node:4441426389,,,,,,
node:4441427089,,,,,,
node:4442099196,,,,,,
node:4442434289,,,,,,
node:4442989104,,,,,,
node:4444035335,,,,,,
node:4444035337,,,,,,
node:4444037857,Camellón Santo Ángel 1,,Villavicencio,,,
node:4444743189,km 2 San Gil - Bucaramanga,,,,,
node:4444776694,,,,,,
node:4444844491,,,,,,
node:4444912590,,,,,,
node:4447022789,,,,,,
node:4448508874,,,,,,
node:4448560959,,,Santa Fe de Antioquia,,,
node:4449874890,,,,,,
node:4450199608,,,,,,
node:4450538696,,,,,,
node:4451836790,Calle 33H,16-110,,,,
node:4452381363,,,,,,
node:4454404489,,,,,,
node:4455571479,,,,,,
node:4456746493,,,,,,
node:4456962751,Calle Berrio,19-08,Ituango,ANT,,
node:4457267189,,,,,,
node:4458492892,,,,,,
node:4458670092,,,,,,
node:4458704889,,,,,,
node:4459693490,Calle de la Sierpe,29-3,Cartagena de Indias,,130001,
node:4460866626,Calle 56,17A-45,Bucaramanga,,,
node:4461049659,,,,,,
node:4461326193,,,,,,
node:4461831889,,,,,,
node:4462403190,,,,,,
node:4462675189,,,,,,
node:4462675289,Carrera 1A,22-02,Ibagué,,,
node:4462725792,,,,,,
node:4463431894,Puente Lipa,,,,,
node:4463475875,,,,,,
node:4464104701,,,,,,
node:4465323190,,,,,,
node:4465323191,,,,,,
node:4465337192,,,,,,
node:4465409189,,,,,,
node:4466303398,,,,,,
node:4466374809,,,,,,
node:4466416594,diangonal 10 22 bid 274,,,,,
node:4466457689,Calle 5A,40-36,,,,
node:4466530792,,,,,,
node:4466935371,,,,,,
node:4466950860,,,,,,
node:4468606189,,,,,,
node:4468606489,,,,,,
node:4468895090,,,,,,
node:4469246390,,,,,,
node:4469362689,,,,,,
node:4469362690,,,,,,
node:4469362789,,,,,,
node:4469362889,,,,,,
node:4469362989,,,,,,
node:4469363089,,,,,,
node:4470497391,,,,,,
node:4470658892,,,,,,
node:4470708989,,,,,,
node:4470749291,Calle 3,,,,,
node:4475965990,,,,,,
node:4476065489,,,,,,
node:4477988090,,,,,,
node:4478010046,,,,,,
node:4478222078,Cra 28,27-10,,,,
node:4478227736,,,,,,
node:4479375399,,,,,,
node:4479395391,,,,,,
node:4482452648,Carrera 1,,Salento,,631020,
node:4482757890,Calle 2,1-91,,,,
node:4483152336,,,,,,
node:4485713491,San Antonio,25-99,,,,
node:4485725689,Carrera 21,58-54,Manizales,,170002,KR 21 58-54
node:4486188380,,,,,,
node:4486209090,,,,,,
node:4487069099,,,,,,
node:4487270389,Panamericana,,,,,
node:4487887809,,,,,,
node:4489444689,Km 22.7 vía Los Santos,,,,,
node:4489617989,,,,,,
node:4491331689,,,,,,
node:4492369889,,,,,,
node:4496108892,,,,,,
node:4496108894,,,,,,
node:4496108895,,,,,,
node:4496108896,,,,,,
node:4496108897,,,,,,
node:4496108898,,,,,,
node:4496144590,,,,,,
node:4496144591,,,,,,
node:4496144592,,,,,,
node:4496144593,,,,,,
node:4496144595,,,,,,
node:4496162489,,,,,,
node:4496162490,,,,,,
node:4496162491,,,,,,
node:4496162492,,,,,,
node:4496162493,,,,,,
node:4496162494,,,,,,
node:4496162495,,,,,,
node:4496162496,,,,,,
node:4496162789,,,,,,
node:4496162889,,,,,,
node:4496162890,,,,,,
node:4496163089,,,,,,
node:4496163389,,,,,,
node:4497838302,Carrera 14,Nº 16A 31,,,,
node:4501473690,,,,,,
node:4501484090,,,,,,
node:4503469189,,,,,,
node:4505458489,,,,,,
node:4511266894,Calle 7 No 5 -80,,,,,
node:4511444691,Diagonal 31a No.29-30,,,,,
node:4515327789,Calle 16,12-37,,,,
node:4516016692,,,,,,
node:4516495089,,,,,,
node:4519595999,Soraca-Siacoque,2-40,Siachoque,,,
node:4519706560,Carrera 24B,2A-258,Cali,,,
node:4519746891,Calle 19,5-40,,,,
node:4519928989,vía a Caño Cristales,,,,,
node:4520685693,Calle 17,20A,,,,
node:4522429951,,,,,,
node:4523625489,,,,,,
node:4526836083,,,,,,
node:4527398790,,,,,,
node:4528753090,,,,,,
node:4530668040,,,Vélez,,,
node:4532583791,"Vereda La Piedra,  Guatapé",,,,,
node:4538130890,,,,,,
node:4538514521,,,,,,
node:4538514522,,,,,,
node:4538595289,,,,,,
node:4538750490,,,,,,
node:4539373589,,,,,,
node:4540147190,,,,,,
node:4544206093,,,,,,
node:4545076389,calle 38B sur #26-02,,,,,
node:4545662290,calle 38B sur #26-02,,,,,
node:4546772609,,,,,,
node:4548044730,,,,,,
node:4548459002,,,,,,
node:4548732889,,,,,,
node:4549349974,,,,,,
node:4549516698,,,,,,
node:4549840291,,,,,,
node:4549985280,,,,,,
node:4551082492,,,,,,
node:4551468028,,,Chipatá,,,
node:4553006890,Avenida 6N,13-33,,,76001,
node:4556364807,,,,,,
node:4557297291,,,,,,
node:4557558319,Carrera 8,10-38,Fusagasugá,,,
node:4559516095,,,,,,
node:4560525691,,,,,,
node:4560569591,,,,,,
node:4560870390,,,,,,
node:4562367290,Calle 5A,35-113,,,,
node:4562384790,Carrera 89,77A-59,Medellín,,,
node:4562384791,carrera 43b # 1a sur-119,,,,,
node:4562768744,,,,,,
node:4563095391,,,,,,
node:4564398002,,,,,,
node:4567788993,Calle 2,,,,,
node:4568159190,,,,,,
node:4571197891,,,,,,
node:4572501689,,,,,,
node:4572501789,,,,,,
node:4572501790,Carrera 69,21-63,,,,
node:4572502489,,,,,,
node:4572502589,,,,,,
node:4572502689,,,,,,
node:4572503189,,,,,,
node:4573328359,,,,,,
node:4573591891,Carrera 4,35-18,,,,
node:4573713600,,,,,,
node:4573713601,,,,,,
node:4574100850,,,,,,
node:4575994064,,,Andes,Antioquia,,
node:4578480990,,,,,,
node:4578564790,,,,,,
node:4579470891,Calle 43N,6AN 57,,,,
node:4580051603,,,,,,
node:4580588790,,,,,,
node:4581661358,,,,,,
node:4582033098,,,,,,
node:4582036098,,,,,,
node:4582036590,,,,,,
node:4582106298,,,,,,
node:4582106299,,,,,,
node:4582135399,,,,,,
node:4582140591,,,,,,
node:4582140592,,,,,,
node:4582140593,,,,,,
node:4582140594,,,,,,
node:4582140595,,,,,,
node:4582160889,calle 36 cr.11,,,,,
node:4583097791,,,,,,
node:4583297822,Carrera 20,20-20,Betulia,Antioquia,,
node:4583297823,Carrera 20,21-45,Betulia,Antioquia,,
node:4583497491,,,,,,
node:4584129291,Via Ituango.,,,,,
node:4584726189,,,,,,
node:4585149053,Calle 33,11BIS-32,,,,
node:4586246197,Transversal 52A,20-5,,,130001,
node:4586270303,,,,,,
node:4586276395,,,,,,
node:4586287995,,,,,,
node:4586947594,,,,,,
node:4586999394,,,,,,
node:4587024189,,,,,,
node:4587024289,,,,,,
node:4587064489,,,,,,
node:4587677992,Calle 10,9-19,San Gil,,,
node:4587735990,,,,,,
node:4587798737,,,,,,
node:4587832189,,,,,,
node:4588193789,Calle 20,3-85,,,,
node:4589460253,,,,,,
node:4589816831,,,,,,
node:4590077389,,,,,,
node:4591876092,,,,,,
node:4592628389,,,,,,
node:4593535197,,,,,,
node:4593830890,,,,,,
node:4595156993,Carrera 70G,127 a 83,,,,
node:4595545594,Km 2.5 Vereda El Centro Vía Tesalia- Paicol,,,,,
node:4595569998,,,,,,
node:4596867489,,,,,,
node:4596988689,,,,,,
node:4597095690,,,,,,
node:4597098889,,,,,,
node:4597358101,,,,,,
node:4597358103,,,,,,
node:4598164892,,,,,,
node:4598290399,,,,,,
node:4598337393,,,,,,
node:4599007289,,,,,,
node:4599543791,,,,,,
node:4600666400,,,,,,
node:4600858389,,,,,,
node:4602954389,,,,,,
node:4603777489,Carrera 36,,,,,
node:4603873735,Calle 22Bis No. 43B-56,,Bogotá D.C.,,110911,
node:4603919245,Calle 22Bis No. 44A-19,,Bogotá D.C.,,110911,
node:4606449989,diagonal 36 #3-21 Barrio la colmena,,,,,
node:4607173291,,,,,,
node:4608172091,Calle 11 A,31A-168,,,,
node:4608410998,,,,,,
node:4608868592,vereda la floresta,,,,,
node:4609614408,,,,,,
node:4609809896,Calle 23,,,,,
node:4612104691,,,,,,
node:4613442989,,,,,,
node:4614057385,Carrera 40,5C-21,Cali,,,
node:4614934708,,,,,,
node:4615534689,,,,,,
node:4620991492,,,,,,
node:4621413489,Transversal 12 # 33-54,,,,,
node:4622549289,Carrera 13,11-28,Santa Rosa de Cabal,,661020,
node:4622668976,Avenida Calle 34,17-01,Teusaquillo,,110099,
node:4625794689,,,,,,
node:4626878794,,,,,,
node:4631048890,Cedros PNN Guácharos,,,,,
node:4631048892,,,,,,
node:4632187396,,,,,,
node:4635970196,Via Cienaga - Minca,,Minca,,470008,
node:4636114089,,,,,,
node:4636438289,,,,,,
node:4638641390,calle 45b sur # 30-70,,,,,
node:4640728690,Carrera 120,63A,,,,
node:4642172489,Plan Parejo Capurganá,,,,,
node:4642646889,Carrera 7,13A-42,,,,
node:4643037890,carrera 19 # 15 - 27,,,,,
node:4643066291,,,,,,
node:4643360889,,,,,,
node:4650050997,"km 33, carrera hasta Riohacha",,,,,
node:4650406408,,,,,,
node:4650510991,Carrera 4,,,,,
node:4653842894,,,,,,
node:4653847702,Calle 10; Nariño,,,,,
node:4654758690,,,,,,
node:4657898196,Antigua vía Camino Nevado del Ruiz,Km 7,Vereda Gallinazo - Villamaria,,,
node:4658103390,,,,,,
node:4661785204,,,,,,
node:4664127690,,,,,,
node:4666069689,,,,,,
node:4666505989,,,,,,
node:4670362590,,,,,,
node:4673926889,Calle 70D,105F-94,,,,
node:4675325289,,,,,,
node:4675606990,,,,,,
node:4675768198,Carrera 6,27 29,,,,
node:4675768690,Calle 31,6 / 22,,,,
node:4675847689,,,,,,
node:4676530996,,,,,,
node:4676728690,,,,,,
node:4676728893,,,,,,
node:4676758791,,,,,,
node:4676996691,Carrera 5,26C-82,,,,
node:4679340889,,,,,,
node:4679852992,,,,,,
node:4680192913,Carrera 17,15,Yopal,,85001,
node:4680948197,Carrera 38,25 / 100,,,,
node:4682146992,,,,,,
node:4682301793,vía Guatape San Rafael,3155854373,,,053837,
node:4682302992,Calle 31,31 37,,,053854,
node:4683462890,Diagonal 33 bis A,14-44,,,,
node:4685701812,,,,,,
node:4686086830,,,,,,
node:4687534400,,,,,,
node:4687596293,Carrera 9,,,,,
node:4687641297,Carrera 4,,,,,
node:4687826189,,,,,,
node:4687826190,Calle 10,,,,,
node:4689037492,,,,,,
node:4689637489,,,,,,
node:4690435493,Calle 31,31-37,,,,
node:4690772389,Calle 46,69A-10,,,,
node:4691467189,manzanas,M-5 LT-15,,,,
node:4692352192,,,,,,
node:4692526595,,,,,,
node:4692922519,km 13 villa restrepo,,,,,
node:4692925591,11,18-40,,,,
node:4696284694,Calle 3,57-20,,,,
node:4698020289,,,,,,
node:4698259989,Carrera 43E,1144,,,,
node:4698447489,Calle 16,,Girardot,,252432,
node:4698460791,calle 7,9-64,,,,
node:4699951100,Calle 12 b Bis a,1-53,,,,
node:4700331889,Calle 60,50A-58,,,,
node:4700331989,Carrera 3,#7-37,Salento,,631020,
node:4702500989,,,,,,
node:4702576489,,,,,,
node:4702576490,,,,,,
node:4702603393,,,,,,
node:4702651289,Carrera 2,12-156,,,,
node:4702859489,,,,,,
node:4704037386,,,,,,
node:4704037387,,,,,,
node:4704336620,,,,,,
node:4704336623,,,,,,
node:4704336662,,,,,,
node:4704544095,,,,,,
node:4704584290,,,,,,
node:4704584489,,,,,,
node:4704584690,,,,,,
node:4704584989,,,,,,
node:4705818235,,,,,,
node:4705818236,,,,,,
node:4706492945,,,,,,
node:4707366592,,,,,,
node:4708439189,Calle 32,CR 23 27,,,,
node:4710560292,,,,,,
node:4710983590,Calle 69,,Ibague,,730002,
node:4711019691,Calle 60,,,,,
node:4711683992,carrera 1b,3-15,,,,
node:4715713189,,298,,,,
node:4715805489,,,,,,
node:4718753691,,,,,,
node:4718753692,,,,,,
node:4718774591,,,,,,
node:4718782389,,,,,,
node:4719355292,Calle 44B,69-13,,,,
node:4719498429,,,,,,
node:4721278190,,,,,,
node:4722453198,carratera 6 calle 4,#121,,,,
node:4724054291,,,,,,
node:4724675290,,,,,,
node:4725042005,,,,,,
node:4725202691,,,,,,
node:4725214394,,,,,,
node:4726859289,,,,,,
node:4727964995,,,,,,
node:4727969363,Via Palestina km,,Salento,,,
node:4728698690,,,,,,
node:4728698691,,,,,,
node:4728698692,,,,,,
node:4728698791,,,,,,
node:4728698792,,,,,,
node:4731411516,,,,,,
node:4731412731,,,,,,
node:4732077121,,,,,,
node:4732077122,,,,,,
node:4732934628,,,,,,
node:4735476021,"Calle 12 #13B-94, Colinas de Darien",,,,,
node:4736130528,,,,,,
node:4737301323,,,,,,
node:4737301324,,,,,,
node:4737301325,,,,,,
node:4737306021,,,,,,
node:4737306221,,,,,,
node:4740488121,,,,,,
node:4740527797,,,,,,
node:4740527798,,,,,,
node:4740527799,,,,,,
node:4740527802,,,,,,
node:4740574001,,,,,,
node:4740574006,,,,,,
node:4740574011,,,,,,
node:4740694089,,,,,,
node:4740762739,Carrera 5,,Salento,,631020,
node:4740801022,,,,,,
node:4740878424,,,,,,
node:4741729431,,,,,,
node:4741729432,,,,,,
node:4741729434,,,,,,
node:4741737522,,,,,,
node:4741737523,,,,,,
node:4741737524,,,,,,
node:4741737525,,,,,,
node:4741737526,,,,,,
node:4741737527,,,,,,
node:4741737623,,,,,,
node:4741737727,,,,,,
node:4741737728,,,,,,
node:4742207763,,,,,,
node:4742991322,,,,,,
node:4743689142,,21 B 28,,,,
node:4744136721,,,,,,
node:4745948124,Calle 77,50-46,,,,
node:4747085133,,,,,,
node:4747629831,,,,,,
node:4748710891,,,Valdivia,ANT,052037,
node:4749995422,,,,,,
node:4751827122,Avenida 9A Norte,14-70,,,,
node:4753279622,,,,,,
node:4753853261,Calle 10,Calle 10 n° 1-65,Santa Cruz de Mompós,,,
node:4753881121,Carrera 7,5-27,Salento,,631020,
node:4754883521,,,,,,
node:4757116734,,,Cartagena,,,
node:4757120280,,,Valdavía,,,
node:4757943072,,,,,,
node:4757944666,Calle 10,9-44,,,,
node:4757952066,,,,,,
node:4758574322,,,,,,
node:4758610124,,,,,,
node:4758610125,,,,,,
node:4758610721,,,,,,
node:4758624822,,,,,,
node:4758786821,,,,,,
node:4758786823,,,,,,
node:4758810624,,,,,,
node:4758810625,,,,,,
node:4758838522,,,,,,
node:4759371221,,,,,,
node:4760129421,Carrera 37A,,,,,
node:4760881223,,,,,,
node:4760882722,,,,,,
node:4760882922,,,,,,
node:4760883021,,,,,,
node:4760883022,,,,,,
node:4760901322,,,,,,
node:4762499833,,,,,,
node:4762499834,,,,,,
node:4762912761,,,,,,
node:4762988935,,,,,,
node:4763012223,,,,,,
node:4764486027,,,,,,
node:4764538424,,,,,,
node:4764538425,,,,,,
node:4765046725,,,,,,
node:4765412424,,,,,,
node:4765412426,Carrera 10,10-15,Mutatá,ANT,057420,
node:4765412428,,,,,,
node:4765502021,,,Mutatá,ANT,057420,
node:4765502425,,,,,,
node:4765502622,Carrera 10,,Mutatá,ANT,057420,
node:4768871822,troncal de Caribe,KM39,Santa Marta,,,
node:4769513722,,,,,,
node:4770353223,,,,,,
node:4770353228,,,,,,
node:4770353233,,,,,,
node:4770355123,,,,,,
node:4770355124,,,,,,
node:4770355125,,,,,,
node:4770355321,,,,,,
node:4770355322,,,,,,
node:4770355323,,,,,,
node:4770355324,,,,,,
node:4770383321,,,,,,
node:4771904724,,,,,,
node:4771904725,,,,,,
node:4771910222,,,,,,
node:4771910223,,,,,,
node:4771910224,,,,,,
node:4771910225,,,,,,
node:4771910226,,,,,,
node:4773133850,,,,,,
node:4773142723,,,,,,
node:4773427243,,,,,,
node:4773746385,,,,,,
node:4773746556,,,,,,
node:4773794526,,,,,,
node:4773794624,,,,,,
node:4775888772,,,,,,
node:4775898944,,,,,,
node:4775900026,,,,,,
node:4775945321,,,,,,
node:4777365621,,,,,278017,
node:4779438322,,,,,,
node:4779438323,,,,,,
node:4779457923,,,,,,
node:4779457924,,,,,,
node:4779457926,,,,,,
node:4779458822,,,,,,
node:4779458825,,,,,,
node:4779458826,,,,,,
node:4779458827,,,,,,
node:4779484222,,,,,,
node:4779484223,,,,,,
node:4779484422,,,,,,
node:4779485921,,,,,,
node:4779485922,,,,,,
node:4779485925,,,,,,
